ra,dec,id,name,mag,bv
225.304167,-38.058333,5585,HR5585,5.89,1.24
225.243333,-8.518889,5586, 19Del Lib,4.92,0.0
224.90375,39.265278,5588, 40    Boo,5.64,0.31
224.395833,65.9325,5589,HR5589,4.6,1.59
225.3325,-2.755,5590,HR5590,5.52,1.68
225.526667,-28.060556,5591, 60    Hya,5.85,0.16
226.200833,-64.031667,5593,   Eta Cir,5.17,0.93
225.45375,-0.140556,5594,HR5594,5.71,1.52
225.747083,-32.643333,5595,HR5595,5.44,-0.12
222.585,82.511944,5596,HR5596,5.64,0.68
225.527083,25.008056,5600, 41Ome Boo,4.81,1.5
225.725,2.091389,5601,110    Vir,4.4,1.04
225.486667,40.390556,5602, 42Bet Boo,3.5,0.97
226.0175,-25.281944,5603, 20Sig Lib,3.29,1.7
226.28,-47.051111,5605,   Pi  Lup,4.72,-0.14
226.28,-47.051111,5606,   Pi  Lup,4.82,
226.329583,-41.067222,5607,HR5607,5.15,1.01
225.362917,60.204444,5608,HR5608,5.93,0.09
225.775417,35.205833,5609,HR5609,5.51,1.02
226.11125,26.9475,5616, 43Psi Boo,4.54,1.24
226.857917,-49.088333,5617,HR5617,5.77,0.92
225.9475,47.654444,5618, 44    Boo,4.76,0.65
226.63875,-30.918889,5619,HR5619,5.96,-0.08
227.374583,-67.084167,5621,HR5621,5.76,0.69
226.656667,-16.256944,5622, 21Nu  Lib,5.2,1.58
227.050417,-40.583889,5624,HR5624,5.79,-0.14
227.162917,-42.867778,5625,HR5625,5.85,-0.11
227.210833,-45.279722,5626,   Lam Lup,4.05,-0.18
226.3575,48.151111,5627, 47    Boo,5.57,0.0
226.825417,24.869167,5634, 45    Boo,4.93,0.43
226.569583,54.556389,5635,HR5635,5.25,0.96
227.53125,-38.7925,5636,HR5636,5.98,
227.816667,-55.346111,5637,HR5637,5.54,1.14
227.099167,26.301111,5638, 46    Boo,5.67,1.24
227.147917,25.108611,5640,HR5640,5.81,1.24
227.5775,-26.332778,5641,HR5641,5.76,1.05
228.579583,-70.079444,5644,HR5644,5.81,3.38
227.98375,-48.737778,5646,   Kap1Lup,3.87,-0.05
227.99,-48.743611,5647,   Kap2Lup,5.69,0.14
228.07125,-52.099167,5649,   Zet Lup,3.41,0.92
228.20625,-44.500556,5651,HR5651,4.82,-0.17
228.055417,-19.791667,5652, 24Iot1Lib,4.54,-0.08
228.017917,18.975833,5654,HR5654,5.89,1.53
228.472083,-26.193611,5658,HR5658,5.84,1.14
228.655417,-31.519167,5660,  1    Lup,4.91,0.37
229.151667,-60.903889,5661,HR5661,5.73,-0.08
228.974167,-48.074167,5663,HR5663,5.95,0.21
229.23625,-60.9575,5664,   Del Cir,5.09,-0.06
229.412083,-63.610556,5666,   Eps Cir,4.86,1.25
229.016667,-41.491111,5667,HR5667,5.16,0.58
229.378333,-58.801111,5670,   Bet Cir,4.07,0.09
229.7275,-68.679444,5671,   Gam TrA,2.89,0.0
228.525417,31.788056,5674,HR5674,5.99,1.52
228.7975,4.939444,5675,  3    Ser,5.33,1.09
228.621667,29.164167,5676, 48Chi Boo,5.26,0.03
229.095833,-22.399444,5678,HR5678,5.5,1.38
228.954583,0.372222,5679,  4    Ser,5.63,0.18
229.70375,-60.496389,5680,HR5680,5.46,-0.1
228.875833,33.314722,5681, 49Del Boo,3.47,0.95
229.633333,-47.875,5683,   Mu  Lup,4.27,-0.08
229.251667,-9.383056,5685, 27Bet Lib,2.61,-0.11
229.457917,-30.148889,5686,  2    Lup,4.34,1.1
229.735,-40.788333,5687,HR5687,5.59,-0.1
229.609167,-0.461389,5690,HR5690,5.89,1.51
228.659583,67.346667,5691,HR5691,5.13,0.53
229.602083,20.572778,5692,HR5692,5.7,0.97
229.828333,1.765278,5694,  5    Ser,5.06,0.54
230.342917,-40.6475,5695,   Del Lup,3.22,-0.22
230.534583,-47.927778,5698,   Nu 1Lup,5.0,0.5
230.450833,-48.317778,5699,   Nu 2Lup,5.65,0.65
230.793333,-60.656944,5700,HR5700,5.67,0.48
230.844583,-59.320833,5704,   Gam Cir,4.51,0.19
230.451667,-36.261389,5705,   Phi1Lup,3.56,1.54
230.281667,-5.824722,5707,HR5707,5.54,1.04
230.670417,-44.689444,5708,   Eps Lup,3.37,-0.18
230.035417,29.616111,5709,  1Omi CrB,5.51,1.02
230.258333,0.715278,5710,  6    Ser,5.35,1.19
230.789167,-36.858611,5712,   Phi2Lup,4.54,-0.15
231.56125,-68.309167,5713,HR5713,5.89,1.02
229.274583,71.823889,5714, 11    UMi,5.02,1.37
230.021667,51.958611,5715,HR5715,5.66,0.11
230.4525,32.933889,5718, 50    Boo,5.37,-0.07
231.187083,-39.710278,5719,   Ups Lup,5.37,-0.11
230.9675,-12.369444,5720,HR5720,5.72,1.04
231.049583,-10.322222,5723, 31Eps Lib,4.94,0.44
231.334167,-38.733611,5724,HR5724,4.6,0.0
231.887917,-64.531389,5725,HR5725,5.71,1.64
230.655833,39.581389,5726,HR5726,5.5,1.59
230.80125,30.287778,5727,  2Eta CrB,5.58,0.58
235.82,-84.465278,5729,   Rho Oct,5.57,0.11
232.878333,-73.389444,5730,   Kap1Aps,5.49,-0.12
230.655417,62.047222,5731,HR5731,5.98,-0.03
231.1225,37.377222,5733, 51Mu 1Boo,4.31,0.31
230.182083,71.833889,5735, 13Gam UMi,3.05,0.05
231.825833,-36.767778,5736,HR5736,5.45,-0.15
230.66,63.341389,5737,HR5737,5.79,1.27
231.4475,15.428056,5739,  9Tau1Ser,5.17,1.66
231.5725,34.335833,5741,HR5741,5.46,1.4
232.35125,-46.732778,5742,HR5742,5.24,1.74
232.064167,-16.716389,5743, 32Zet1Lib,5.64,1.55
231.2325,58.966111,5744, 12Iot Dra,3.29,1.16
232.159167,1.842222,5746, 10    Ser,5.17,0.23
231.957083,29.105833,5747,  3Bet CrB,3.68,0.28
232.668333,-16.609444,5750, 34Zet3Lib,5.82,1.06
231.964167,60.670278,5755,HR5755,5.9,1.44
233.152917,-19.670556,5762,HR5762,5.52,0.18
232.7325,40.833056,5763, 52Nu 1Boo,5.02,1.59
233.23,-16.852778,5764, 35Zet4Lib,5.5,-0.14
233.506667,-40.066111,5767,HR5767,5.82,1.68
234.18,-66.316944,5771,   Eps TrA,4.11,1.17
233.24125,-1.186389,5772, 11    Ser,5.51,1.09
232.945833,40.899444,5774, 53Nu 2Boo,5.02,0.07
233.655417,-28.046944,5775, 36    Lib,5.15,1.3
233.785417,-41.166944,5776,   Gam Lup,2.78,-0.2
233.544583,-10.064444,5777, 37    Lib,4.62,1.01
233.2325,31.359167,5778,  4The CrB,4.14,-0.13
233.610833,-9.183333,5780,HR5780,5.17,-0.09
233.971667,-44.958611,5781,HR5781,4.54,-0.18
235.088333,-73.446667,5782,   Kap2Aps,5.65,-0.04
234.050417,-44.396944,5784,HR5784,5.43,1.5
232.732083,64.208611,5785,HR5785,5.79,0.96
235.4775,-76.081944,5786,HR5786,5.95,-0.04
233.881667,-14.789444,5787, 38Gam Lib,3.91,1.01
233.700417,10.5375,5788, 13Del Ser,3.8,0.26
233.700417,10.539167,5789, 13Del Ser,3.8,0.26
233.672083,26.714722,5793,  5Alp CrB,2.23,-0.02
234.25625,-28.135,5794, 39Ups Lib,3.58,1.38
234.513333,-42.5675,5797,   Ome Lup,4.33,1.42
234.70625,-52.372778,5798,HR5798,5.44,0.0
233.8125,39.01,5800,  6Mu  CrB,5.11,1.64
234.123333,10.01,5802, 16    Ser,5.26,0.95
234.985417,-59.908333,5803,HR5803,5.95,0.48
234.122083,16.118889,5804, 18Tau5Ser,5.93,0.29
234.450417,-23.141667,5806,HR5806,5.78,1.1
234.567917,-21.016111,5810,HR5810,5.84,1.08
233.817917,53.921944,5811,HR5811,5.97,1.18
234.664167,-29.777778,5812, 40Tau Lib,3.66,-0.17
234.727083,-19.301944,5814, 41    Lib,5.38,0.86
233.987917,54.630556,5818,HR5818,5.74,
234.941667,-34.411944,5820,  3Psi1Lup,4.67,0.99
234.456667,40.353333,5823, 54Phi Boo,5.24,0.88
235.070417,-23.818056,5824, 42    Lib,4.96,1.33
235.297083,-44.661111,5825,HR5825,4.64,0.4
232.85375,77.349444,5826, 15The UMi,4.96,1.58
234.383333,54.508889,5828,HR5828,5.87,1.07
234.5675,46.797778,5830,HR5830,5.75,0.36
234.8425,36.636667,5833,  7Zet1CrB,6.0,
234.844583,36.635833,5834,  7Zet2CrB,5.07,-0.12
234.642917,50.423333,5835,HR5835,5.84,0.83
235.659583,-37.425,5837,HR5837,5.24,0.98
235.486667,-19.678889,5838, 43Kap Lib,4.74,1.57
235.670833,-34.710556,5839,  4Psi2Lup,4.75,-0.14
235.387917,19.670278,5842, 21Iot Ser,4.52,0.04
235.4475,12.8475,5843, 20Chi Ser,5.33,0.04
234.412917,69.283333,5844,HR5844,5.62,1.35
235.477917,18.463889,5845, 22Tau7Ser,5.81,0.2
236.094167,-41.819444,5846,HR5846,5.94,0.0
236.018333,-15.672778,5848, 44Eta Lib,5.41,0.23
235.685833,26.295556,5849,  8Gam CrB,3.84,0.0
236.0075,2.515,5853, 23Psi Ser,5.88,0.68
236.067083,6.425556,5854, 24Alp Ser,2.65,1.17
235.997083,32.515833,5855,  9Pi  CrB,5.56,1.06
235.71125,52.360833,5857,HR5857,5.51,-0.07
236.347917,5.446944,5859,HR5859,5.58,0.04
236.684167,-34.6825,5860,HR5860,5.61,-0.11
236.523333,-1.804444,5863, 25    Ser,5.4,-0.03
236.547083,15.421944,5867, 28Bet Ser,3.67,0.06
236.610833,7.353056,5868, 27Lam Ser,4.43,0.6
237.52875,-53.209444,5869,HR5869,5.77,-0.08
236.822083,14.115278,5870, 31Ups Ser,5.71,0.09
237.489583,-48.911944,5871,HR5871,5.84,0.07
237.778333,-55.055833,5873,HR5873,5.73,0.06
237.055417,13.788611,5874,HR5874,6.0,1.25
237.236667,-3.818611,5875,HR5875,5.53,0.12
236.645,55.474722,5878,HR5878,5.92,1.39
237.185,18.141667,5879, 35Kap Ser,4.09,1.62
237.143333,28.156667,5880,HR5880,5.85,0.77
237.405,-3.430278,5881, 32Mu  Ser,3.53,-0.04
237.739583,-33.627222,5883,  5Chi Lup,3.95,-0.04
237.744583,-25.751389,5885,  1    Sco,4.64,-0.05
236.666667,62.599444,5886,HR5886,5.19,0.04
236.908333,55.376667,5887,HR5887,5.86,0.25
237.572917,2.196389,5888, 34Ome Ser,5.23,1.02
237.39875,26.068333,5889, 10Del CrB,4.63,0.8
238.873333,-68.603056,5891,   Kap TrA,5.09,1.13
237.704167,4.477778,5892, 37Eps Ser,3.71,0.15
237.67375,15.133611,5894,HR5894,5.2,
237.815,-3.090556,5895, 36    Ser,5.11,0.12
238.785417,-63.430556,5897,   Bet TrA,2.85,0.29
237.81625,20.977778,5899, 38Rho Ser,4.76,1.54
238.884583,-60.177778,5900,HR5900,5.77,0.35
237.807917,35.6575,5901, 11Kap CrB,4.82,1.0
238.33375,-20.167222,5902, 45Lam Lib,5.03,-0.01
236.014583,77.794444,5903, 16Zet UMi,4.32,0.04
238.402917,-25.327222,5904,  2    Sco,4.59,-0.07
239.025,-60.482778,5905,HR5905,5.76,0.06
238.474167,-24.533056,5906,HR5906,5.39,-0.02
238.4825,-23.978056,5907,HR5907,5.42,-0.04
238.45625,-16.729444,5908, 46The Lib,4.15,1.02
238.664583,-25.243611,5912,  3    Sco,5.87,-0.06
238.16875,42.451667,5914,  1Chi Her,4.62,0.56
238.75125,-19.383056,5915, 47    Lib,5.94,-0.01
238.875417,-26.265833,5917,  4    Sco,5.62,0.15
239.742083,-65.037778,5920,HR5920,5.75,-0.06
238.069167,55.826667,5922,HR5922,5.81,0.96
238.644167,20.310833,5924,HR5924,5.44,1.59
239.222917,-33.966389,5925,   Xi 1Lup,5.12,0.12
239.225833,-33.964167,5926,   Xi 2Lup,5.62,0.05
239.22125,-29.214167,5928,  5Rho Sco,3.88,-0.2
239.33875,-36.185,5929,HR5929,5.8,1.01
238.657917,43.138611,5932,  2    Her,5.37,1.65
239.113333,15.661667,5933, 41Gam Ser,3.85,0.48
239.418333,-20.983056,5934,HR5934,5.85,0.02
238.948333,37.946944,5936, 12Lam CrB,5.45,0.33
238.8775,42.566111,5938,  4    Her,5.75,-0.11
239.310833,14.414444,5940,   Phi Ser,5.54,1.14
239.5475,-14.279444,5941, 48    Lib,4.88,-0.1
239.645,-24.831389,5942,HR5942,5.43,-0.09
239.87625,-41.744444,5943,HR5943,4.99,1.0
239.712917,-26.114167,5944,  6Pi  Sco,2.89,-0.19
239.397083,26.877778,5947, 13Eps CrB,4.15,1.23
240.030417,-38.396944,5948,   Eta Lup,3.41,-0.22
240.083333,-22.621667,5953,  7Del Sco,2.32,-0.12
240.081667,-16.533333,5954, 49    Lib,5.47,0.52
241.4825,-72.400833,5955,HR5955,5.7,1.17
239.740417,36.643889,5957,HR5957,5.62,1.49
239.875833,25.920278,5958,HR5958,2.0,0.1
240.198333,-8.411389,5959, 50    Lib,5.55,0.05
239.4475,54.749722,5960,HR5960,4.95,0.26
240.882917,-57.775278,5961,   Iot1Nor,4.63,0.24
240.80375,-49.229722,5962,   Eta Nor,4.65,0.92
240.212917,4.4275,5963,HR5963,5.83,1.0
240.309583,17.818333,5966,  5    Her,5.12,0.99
240.850833,-38.6025,5967,HR5967,4.89,-0.14
240.26125,33.303611,5968, 15Rho CrB,5.41,0.6
240.835833,-25.865278,5969,HR5969,5.0,1.22
240.360833,29.851111,5971, 14Iot CrB,4.99,-0.07
240.57375,22.804444,5972, 44Pi  Ser,4.83,0.07
241.152917,-37.863056,5975,HR5975,5.9,0.4
241.092083,-11.373056,5977,   Xi  Sco,5.07,
241.092083,-11.373056,5978,   Xi  Sco,4.77,0.47
241.6225,-45.173333,5980,   Del Nor,4.72,0.23
240.522917,52.915833,5981,HR5981,5.93,1.48
240.699583,46.036667,5982,  6Ups Her,4.76,-0.11
240.830833,36.631667,5983,HR5983,5.83,0.56
241.359167,-19.805556,5984,  8Bet1Sco,2.62,-0.07
241.360417,-19.801944,5985,  8Bet2Sco,4.92,-0.02
240.472083,58.565278,5986, 13The Dra,4.01,0.52
241.647917,-36.802222,5987,   The Lup,4.23,-0.17
241.52625,-23.606389,5988,HR5988,5.92,-0.08
241.818333,-36.755556,5991,HR5991,5.73,0.29
241.701667,-20.669167,5993,  9Ome1Sco,3.96,-0.04
242.3275,-57.934444,5994,   Iot2Nor,5.57,-0.04
241.85125,-20.868611,5997, 10Ome2Sco,4.32,0.84
242.031667,-26.326667,6001,HR6001,5.38,1.65
241.901667,-12.745556,6002, 11    Sco,5.78,0.01
242.182083,-23.685556,6003,HR6003,5.88,0.02
241.90625,9.891667,6004, 45    Ser,5.63,0.2
242.469167,-33.545833,6007,HR6007,5.54,-0.1
242.01875,17.046944,6008,  7Kap Her,5.0,0.95
242.116667,8.534167,6010, 47    Ser,5.73,1.61
242.245417,3.454444,6011,HR6011,5.91,1.47
242.296667,6.378889,6014,HR6014,5.97,1.0
242.82375,-41.119722,6015,HR6015,5.86,0.27
242.460417,-3.466944,6016,HR6016,5.37,1.45
242.758333,-29.416389,6017,HR6017,5.13,1.12
242.242917,36.490833,6018, 16Tau CrB,4.76,1.01
243.344167,-55.540833,6019,   Zet Nor,5.81,0.34
245.086667,-78.695833,6020,   Del1Aps,4.68,1.69
245.111667,-78.667222,6021,   Del2Aps,5.27,1.41
243.32,-53.671667,6022,HR6022,5.83,1.96
242.1925,44.935,6023, 11Phi Her,4.26,-0.07
243.369583,-54.630556,6024,   Kap Nor,4.94,1.04
241.582083,67.810278,6025,HR6025,5.44,-0.02
242.99875,-19.460556,6027, 14Nu  Sco,4.01,0.04
243.075833,-27.926389,6028, 13    Sco,4.59,-0.16
243.06625,-28.4175,6029, 12    Sco,5.67,0.01
243.859583,-63.685556,6030,   Del TrA,3.85,1.11
243.0,-10.064167,6031, 15Psi Sco,4.94,0.09
243.030417,-8.5475,6033, 16    Sco,5.43,0.12
240.880417,76.793611,6034,HR6034,5.56,
244.272917,-67.941389,6037,HR6037,5.75,0.15
242.908333,23.494722,6039, 10    Her,5.7,1.56
243.957083,-57.912222,6040,HR6040,5.63,0.14
243.592917,-33.011389,6044,HR6044,5.92,1.02
243.81375,-47.372222,6045,   The Nor,5.14,-0.13
242.95,36.425,6046,HR6046,5.63,1.34
243.314167,5.021111,6047,  9    Her,5.48,1.47
243.462083,-11.8375,6048, 17Chi Sco,5.22,1.42
242.948333,42.374444,6050,HR6050,5.87,1.45
244.179583,-53.811111,6055,HR6055,5.44,1.73
243.58625,-3.694444,6056,  1Del Oph,2.74,1.58
244.25375,-50.068333,6058,   Gam1Nor,4.99,0.8
243.905417,-8.369444,6060, 18    Sco,5.5,0.65
243.67,33.858611,6063, 17Sig CrB,5.64,0.51
243.869583,18.808333,6065, 16    Her,5.69,1.12
244.574583,-28.613889,6070,HR6070,4.78,0.02
244.82375,-42.673889,6071,   Lam Nor,5.45,0.1
244.96,-50.155556,6072,   Gam2Nor,4.02,1.08
245.105,-55.14,6073,HR6073,5.77,0.97
244.186667,29.150278,6074, 18Ups CrB,5.78,0.07
244.580417,-4.6925,6075,  2Eps Oph,3.24,0.96
244.88625,-30.906667,6077,HR6077,5.49,0.47
244.751667,-14.8725,6078,HR6078,5.94,1.52
242.70625,75.8775,6079, 19    UMi,5.48,-0.11
245.159167,-24.169444,6081, 19Omi Sco,4.55,0.84
245.616667,-49.572222,6083,HR6083,5.33,-0.04
245.297083,-25.592778,6084, 20Sig Sco,2.89,0.13
245.620417,-43.912222,6085,HR6085,5.88,1.16
244.31375,59.755,6086,HR6086,5.4,1.63
243.639583,73.395,6088,HR6088,5.98,0.08
244.796667,49.038056,6090,HR6090,5.91,1.37
244.979583,39.708611,6091,HR6091,5.46,0.4
244.935,46.313333,6092, 22Tau Her,3.89,-0.15
245.518333,1.029167,6093, 50Sig Ser,4.82,0.34
246.005417,-39.193056,6094,HR6094,5.4,0.62
245.48,19.153056,6095, 20Gam Her,3.75,0.27
247.117083,-70.084444,6098,   Zet TrA,4.91,0.55
246.132083,-37.565833,6100,HR6100,5.42,-0.11
248.3625,-78.897222,6102,   Gam Aps,3.89,0.91
245.524167,30.891944,6103, 19Xi  CrB,4.85,0.97
246.025833,-20.0375,6104,  4Psi Oph,4.5,1.01
246.165417,-29.704722,6106,HR6106,5.84,0.59
245.589167,33.799167,6107, 20Nu 1CrB,5.2,1.6
245.621667,33.703611,6108, 21Nu 2CrB,5.39,1.53
246.98875,-64.058056,6109,   Iot TrA,5.27,0.36
246.045,6.948056,6111, 21    Her,5.85,-0.01
246.396667,-23.447222,6112,  5Rho Oph,5.02,0.24
246.39625,-23.446111,6113,  5Rho Oph,5.92,
247.063333,-58.599722,6114,HR6114,5.69,0.0
246.79625,-47.555,6115,   Eps Nor,4.47,-0.07
244.37625,75.755278,6116, 21Eta UMi,4.95,0.37
246.354167,14.033333,6117, 24Ome Her,4.57,0.0
246.755833,-18.456389,6118,  7Chi Oph,4.42,0.28
247.06125,-37.179444,6122,HR6122,5.79,1.1
246.350833,37.393889,6123, 25    Her,5.54,0.17
247.705833,-61.633611,6125,HR6125,5.2,1.23
245.452917,69.109444,6126,HR6126,5.25,1.12
246.105417,55.205,6127,HR6127,5.74,0.0
246.93125,-7.598056,6128,HR6128,5.23,1.72
246.950417,-8.371667,6129,  3Ups Oph,4.63,0.17
245.945833,61.696667,6130,HR6130,5.67,0.96
247.42625,-46.243333,6131,HR6131,5.35,0.56
245.997917,61.514167,6132, 14Eta Dra,2.74,0.91
247.351667,-26.431944,6134, 21Alp Sco,0.96,1.83
248.580417,-70.988056,6135,HR6135,5.5,1.22
247.141667,0.665,6136,HR6136,5.39,1.46
247.445417,-14.550833,6140,HR6140,5.68,0.82
247.551667,-25.115,6141, 22    Sco,4.79,-0.11
247.92375,-41.816944,6142,HR6142,5.33,0.33
247.845417,-34.704444,6143,HR6143,4.23,-0.16
247.160417,41.881667,6146, 30    Her,5.04,1.52
247.784583,-16.612778,6147,  8Phi Oph,4.28,0.92
247.555,21.489722,6148, 27Bet Her,2.77,0.94
247.728333,1.983889,6149, 10Lam Oph,3.82,0.01
248.936667,-65.495278,6151,   The TrA,5.52,0.93
247.64,20.479167,6152,HR6152,5.25,1.29
248.034167,-21.466389,6153,  9Ome Oph,4.45,0.13
247.805833,22.195278,6154,HR6154,5.76,1.61
248.520833,-44.045278,6155,   Mu  Nor,4.94,0.05
248.14875,5.521111,6158, 28    Her,5.63,-0.06
248.15125,11.488056,6159, 29    Her,4.84,1.49
246.995833,68.768056,6161, 15    Dra,5.0,-0.06
247.947083,45.598333,6162,HR6162,5.65,0.12
250.769167,-77.5175,6163,   Bet Aps,4.24,1.06
249.09375,-42.858889,6164,HR6164,5.47,0.4
248.970833,-28.216111,6165, 23Tau Sco,2.82,-0.25
249.09375,-35.255556,6166,HR6166,4.16,1.57
248.525833,42.436944,6168, 35Sig Her,4.2,-0.01
248.107083,60.823333,6170,HR6170,5.94,0.02
249.089583,-2.324722,6171, 12    Oph,5.75,0.82
250.347083,-68.296111,6172,   Eta1TrA,5.91,-0.08
246.429583,78.963889,6173,HR6173,5.56,0.26
249.609167,-43.398611,6174,HR6174,5.83,-0.02
249.289583,-10.567222,6175, 13Zet Oph,2.56,0.02
249.771667,-37.2175,6178,HR6178,5.91,0.0
249.046667,46.613333,6183,HR6183,5.79,1.04
249.047917,52.900278,6184, 16    Dra,5.53,-0.07
249.057083,52.924444,6185, 17    Dra,5.08,-0.04
250.334583,-48.763056,6187,HR6187,5.65,0.13
250.4175,-49.651667,6188,HR6188,5.65,-0.03
250.439583,-33.146389,6192,HR6192,5.87,0.65
250.16125,4.219722,6195, 37    Her,5.77,-0.02
250.393333,-17.742222,6196,HR6196,4.96,1.11
249.501667,56.015556,6199,HR6199,5.29,1.08
249.687083,48.928333,6200, 42    Her,4.9,1.55
250.47375,-19.924444,6202,HR6202,5.57,0.43
251.666667,-67.109722,6204,HR6204,5.13,-0.08
250.427083,1.181111,6205, 14    Oph,5.74,0.32
251.165833,-53.1525,6207,HR6207,5.96,1.26
250.321667,31.603056,6212, 40Zet Her,2.81,0.65
250.402917,26.916944,6213, 39    Her,5.92,0.4
251.1775,-40.839722,6214,HR6214,5.71,-0.12
251.588333,-58.503611,6215,HR6215,5.74,-0.09
252.16625,-69.027778,6217,   Alp TrA,1.92,1.44
251.83125,-58.341389,6219,HR6219,5.58,-0.08
250.724167,38.922222,6220, 44Eta Her,3.53,0.92
251.699167,-39.377222,6221,HR6221,5.48,0.98
250.965417,34.038889,6222,HR6222,5.99,0.29
250.229583,64.589167,6223, 18    Dra,4.83,1.22
251.34375,15.745278,6227,HR6227,5.56,1.66
251.457917,8.5825,6228, 43    Her,5.15,1.53
252.44625,-59.041389,6229,   Eta Ara,3.76,1.57
251.943333,5.246667,6234, 45    Her,5.24,-0.02
251.324167,56.781944,6237,HR6237,4.85,0.38
252.540833,-34.293333,6241, 26Eps Sco,2.29,1.15
251.8325,42.238889,6242,HR6242,5.87,1.61
252.458333,-10.783056,6243, 20    Oph,4.65,0.47
252.890417,-41.230556,6245,HR6245,5.22,0.07
252.394167,13.261389,6246,HR6246,5.91,0.03
252.9675,-38.0475,6247,   Mu 1Sco,3.08,-0.2
252.580833,7.247778,6250, 47    Her,5.49,0.1
253.502083,-57.909444,6251,HR6251,5.94,1.59
253.08375,-38.0175,6252,   Mu 2Sco,3.57,-0.21
252.309167,45.983333,6254, 52    Her,4.82,0.09
252.85375,1.216111,6255, 21    Oph,5.51,0.05
253.427083,-43.050833,6257,HR6257,5.96,1.73
252.6625,29.806667,6258, 50    Her,5.72,1.6
253.5075,-41.806389,6260,HR6260,5.45,0.19
253.49875,-42.362222,6262,   Zet1Sco,4.73,0.49
253.612083,-42.478889,6266,HR6266,5.88,0.64
250.775,77.514167,6267,HR6267,5.98,0.42
253.355,-20.415556,6269,HR6269,5.88,0.68
252.93875,24.656389,6270, 51    Her,5.04,1.25
253.645833,-42.361389,6271,   Zet2Sco,3.62,1.37
253.743333,-41.151111,6272,HR6272,5.77,0.15
254.119583,-52.283889,6275,HR6275,5.94,-0.08
254.890833,-69.268333,6276,HR6276,5.79,-0.1
253.242083,31.701667,6279, 53    Her,5.32,0.29
253.64875,-6.153889,6280, 23    Oph,5.25,1.08
253.502083,10.165278,6281, 25Iot Oph,4.38,-0.08
254.655,-55.990278,6285,   Zet Ara,3.13,1.6
253.323333,47.416944,6286,HR6286,6.0,1.32
253.73,20.958611,6287,HR6287,5.41,0.97
254.29625,-33.259444,6288, 27    Sco,5.48,1.59
254.575,-50.641111,6289,HR6289,5.55,0.02
254.2,-23.15,6291, 24    Oph,5.58,-0.02
253.8425,18.433333,6293, 54    Her,5.35,1.41
254.89625,-53.160556,6295,   Eps1Ara,4.06,1.45
255.025833,-54.596944,6297,HR6297,5.65,0.19
254.417083,9.375,6299, 27Kap Oph,3.2,1.15
255.112917,-48.647778,6300,HR6300,6.0,0.88
254.99,-25.091944,6308,HR6308,5.86,1.62
255.039583,-24.989167,6310, 26    Oph,5.75,0.41
255.15375,-35.934167,6311,HR6311,5.97,1.16
255.786667,-53.236944,6314,   Eps2Ara,5.29,0.48
254.007083,65.134722,6315, 19    Dra,4.89,0.48
255.469583,-32.143611,6316,HR6316,5.03,-0.1
255.265,-4.2225,6318, 30    Oph,4.82,1.48
256.102917,-57.712222,6320,HR6320,5.73,-0.1
251.492083,82.037222,6322, 22Eps UMi,4.23,0.89
255.0725,30.926389,6324, 58Eps Her,3.92,-0.01
255.242083,22.632222,6325,HR6325,5.65,1.33
255.961667,-38.152222,6327,HR6327,5.91,0.38
255.401667,33.568333,6332, 59    Her,5.25,0.02
255.577917,25.505556,6333,HR6333,5.75,1.02
256.205833,-34.122778,6334,HR6334,4.87,0.26
255.7825,14.091944,6337,HR6337,4.98,1.6
255.91375,13.605278,6341,HR6341,5.93,0.0
256.584583,-37.2275,6344,HR6344,5.98,0.07
256.384583,-0.891944,6353,HR6353,5.64,0.16
256.344583,12.740833,6355, 60    Her,4.91,0.12
256.575417,22.084167,6364,HR6364,5.56,1.3
257.062083,-17.609167,6365,HR6365,5.99,1.01
257.197917,-30.403611,6366,HR6366,5.97,0.25
258.322917,-67.196667,6368,HR6368,5.89,1.06
256.3325,54.470278,6369, 21Mu  Dra,5.83,
256.332083,54.470278,6370, 21Mu  Dra,5.8,0.48
257.67625,-44.5575,6371,HR6371,5.08,0.86
257.912083,-48.874167,6374,HR6374,5.84,1.84
257.45,-10.523333,6375,HR6375,5.56,0.52
257.008333,35.935278,6377,HR6377,5.39,0.31
257.594583,-15.724722,6378, 35Eta Oph,2.43,0.06
258.038333,-43.239167,6380,   Eta Sco,3.33,0.41
258.0675,-39.506944,6381,HR6381,5.67,0.04
257.38875,40.777222,6388,HR6388,5.08,1.28
258.115833,10.585278,6393, 37    Oph,5.33,1.59
257.196667,65.714722,6396, 22Zet Dra,3.17,-0.12
258.830417,-33.548333,6397,HR6397,5.53,-0.01
258.899583,-38.593889,6398,HR6398,5.96,0.58
258.8375,-26.602778,6401, 36    Oph,5.11,0.86
258.836667,-26.601389,6402, 36    Oph,5.07,0.85
258.834583,-14.583889,6404,HR6404,5.99,1.1
258.662083,14.390278,6406, 64Alp1Her,3.48,1.44
258.663333,14.39,6407, 64Alp2Her,5.39,
259.801667,-59.694444,6408,HR6408,5.91,1.37
259.265417,-32.662778,6409,HR6409,5.55,0.5
258.757917,24.839167,6410, 65Del Her,3.14,0.08
260.524583,-70.123333,6411,   Iot Aps,5.41,-0.04
259.132083,1.210556,6414,HR6414,5.88,0.06
259.152917,-0.445278,6415, 41    Oph,4.73,1.14
259.763333,-46.633889,6416,HR6416,5.48,0.8
